date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,year,month,normalized_open,normalized_close,volume_bin
2017-11-15,166.7407,167.0838,165.1809,165.8676,29158070,29158070,-2.2171,-1.319,166.1078,"Nov 15, 17",1.4045020374850867,2017,11,0.6135134279415664,0.6032311797884321,0.0
2017-11-16,167.9277,168.6046,167.0644,167.8492,23637484,23637484,1.9816,1.195,167.9153,"Nov 16, 17",1.4332283302479918,2017,11,0.6208825149011381,0.6154383518100077,0.0
2017-11-17,167.7904,168.1337,166.417,166.9173,21899544,21899544,-0.931951,-0.555,167.1342,"Nov 17, 17",1.4197190285595829,2017,11,0.6200301344128912,0.6096976051371644,0.0
2017-11-20,167.0546,167.3195,166.3385,166.7505,16262447,16262447,-0.166771,-0.1,166.7589,"Nov 20, 17",1.417301009972152,2017,11,0.6154621696404792,0.6086700737013554,0.0
2017-11-21,167.5353,170.3998,167.5353,169.8505,25131295,25131295,3.1,1.859,169.6229,"Nov 21, 17",1.4622402043428655,2017,11,0.6184464325734752,0.627766880961592,0.0
2017-11-22,170.0663,171.6751,169.7622,171.6359,25588925,25588925,1.7854,1.051,170.9402,"Nov 22, 17",1.488122280997534,2017,11,0.6341592877501192,0.6387654098914068,0.0
2017-11-24,171.7732,172.1656,171.3278,171.6457,14026673,14026673,0.009811,0.006,171.7665,"Nov 24, 17",1.4882643468378027,2017,11,0.6447559975490181,0.6388257804433909,0.0
2017-11-27,171.7242,171.7536,170.0467,170.7824,20716802,20716802,-0.86328,-0.503,170.935,"Nov 27, 17",1.4757495060312746,2017,11,0.644451797666104,0.6335076276344354,0.0
2017-11-28,170.9884,171.5476,168.5948,169.7818,26428802,26428802,-1.0006,-0.586,169.9108,"Nov 28, 17",1.4612442938095536,2017,11,0.6398838328936922,0.6273436710716636,0.0
2017-11-29,169.3502,169.6347,163.9841,166.26,41666364,41666364,-3.5218,-2.074,166.183,"Nov 29, 17",1.41019046970156,2017,11,0.6297136237469604,0.6056484659719535,1.0
2017-11-30,167.192,168.8695,165.2398,168.585,41527218,41527218,2.325,1.398,167.8252,"Nov 30, 17",1.4438948654795956,2017,11,0.6163151709448139,0.619971071417131,1.0
2017-12-01,166.7211,168.4084,165.2986,167.8002,39759288,39759288,-0.784801,-0.466,167.1813,"Dec 1, 17",1.432518001046648,2017,12,0.6133917479884008,0.6151364990500878,1.0
2017-12-04,169.203,169.3404,166.4072,166.5739,32542385,32542385,-1.2263,-0.731,167.7339,"Dec 4, 17",1.414740925544453,2017,12,0.628799782466043,0.6075821717135628,1.0
2017-12-05,165.848,168.2613,165.2005,166.417,27350154,27350154,-0.15696,-0.094,166.9707,"Dec 5, 17",1.4124664224487222,2017,12,0.6079714027277419,0.6066156268557784,0.0
2017-12-06,164.3176,166.9709,163.2974,165.7989,28560000,28560000,-0.618032,-0.371,165.7306,"Dec 6, 17",1.4035061269517743,2017,12,0.598470433323421,0.6028079698985036,0.0
2017-12-07,165.8186,167.2018,165.7008,166.1031,25673308,25673308,0.304112,0.183,166.4072,"Dec 7, 17",1.4079159666058296,2017,12,0.6077888827979934,0.6046819211141694,0.0
2017-12-08,167.2508,167.7511,165.6126,166.1521,23355231,23355231,0.049049,0.03,166.5419,"Dec 8, 17",1.408626295807173,2017,12,0.6166802108043108,0.6049837738740892,0.0
2017-12-11,165.9853,169.6052,165.5831,169.3894,35273759,35273759,3.2373,1.948,168.4455,"Dec 11, 17",1.4555558615930797,2017,12,0.6088237832159887,0.624926384888142,1.0
2017-12-12,168.8793,169.1147,168.2034,168.4378,19409230,19409230,-0.951572,-0.562,168.6314,"Dec 12, 17",1.441760978572702,2017,12,0.6267902007905473,0.6190642810852901,0.0
2017-12-13,169.2226,170.2429,168.7321,168.997,23818447,23818447,0.559172,0.332,169.4806,"Dec 13, 17",1.4498674293766065,2017,12,0.6289214624192085,0.6225090987046206,0.0
2017-12-14,169.1245,169.8407,168.3888,168.948,20476541,20476541,-0.049051,-0.029,169.0049,"Dec 14, 17",1.4491571001752628,2017,12,0.628312441837293,0.6222072459447007,0.0
2017-12-15,170.3312,170.8609,169.1834,170.6647,40169307,40169307,1.7168,1.016,170.2271,"Dec 15, 17",1.474043266296619,2017,12,0.6358038295661179,0.6327825649845871,1.0
2017-12-18,171.5574,173.8333,171.5378,173.0682,29421114,29421114,2.4035,1.408,173.0309,"Dec 18, 17",1.508885638448235,2017,12,0.643416276432021,0.6475887508716768,1.0
2017-12-19,171.7046,172.0577,170.7824,171.2239,27436447,27436447,-1.8443,-1.066,171.2886,"Dec 19, 17",1.482149717100523,2017,12,0.6443301177129385,0.6362273826039173,0.0
2017-12-20,171.5476,172.0872,169.9584,171.0375,23475649,23475649,-0.18639,-0.109,170.9259,"Dec 20, 17",1.4794475668325549,2017,12,0.6433554364554381,0.6350791100641406,0.0
2017-12-21,170.8609,172.6758,170.7922,171.685,20949896,20949896,0.647459,0.379,171.9117,"Dec 21, 17",1.488834059850309,2017,12,0.6390922923820278,0.6390678786773675,0.0
2017-12-22,171.3612,172.0911,171.1846,171.685,16349444,16349444,0.0,0.0,171.7003,"Dec 22, 17",1.488834059850309,2017,12,0.6421982352681895,0.6390678786773675,0.0
2017-12-26,167.5549,168.2122,166.4552,167.3293,33185536,33185536,-4.3556,-2.537,167.1963,"Dec 26, 17",1.4256915924565936,2017,12,0.6185681125266408,0.6122356324246537,1.0
2017-12-27,166.8682,167.5353,166.4856,167.3587,21498213,21498213,0.02943,0.018,167.0111,"Dec 27, 17",1.4261177899773998,2017,12,0.6143049684532306,0.6124167440806058,0.0
2017-12-28,167.7511,168.585,167.241,167.8296,16480187,16480187,0.470881,0.281,167.9055,"Dec 28, 17",1.4329441985674545,2017,12,0.6197861536904724,0.6153176107060397,0.0
2017-12-29,167.2803,167.3489,166.005,166.0148,25999922,25999922,-1.8149,-1.081,166.5233,"Dec 29, 17",1.40663592439198,2017,12,0.6168633515501468,0.6041379701202729,0.0
2018-01-02,166.9271,169.0264,166.0442,168.9872,25555934,25555934,2.9724,1.79,168.057,"Jan 2, 18",1.4497253635363376,2018,1,0.614670629128815,0.6224487281526365,0.0
2018-01-03,169.2521,171.2337,168.6929,168.9578,29517899,29517899,-0.02943,-0.017,169.825,"Jan 3, 18",1.4492991660155314,2018,1,0.6291046031650447,0.6222676164966845,1.0
2018-01-04,169.2619,170.1742,168.8106,169.7426,22434597,22434597,0.784801,0.464,169.6851,"Jan 4, 18",1.4606760304484787,2018,1,0.6291654431416275,0.6271021888637277,0.0
2018-01-05,170.1448,172.0381,169.7622,171.6751,23660018,23660018,1.9326,1.139,171.3534,"Jan 5, 18",1.4886905443586087,2018,1,0.6346466283788692,0.6390068920993427,0.0
2018-01-08,171.0375,172.2736,170.6255,171.0375,20567766,20567766,-0.637651,-0.371,171.3105,"Jan 8, 18",1.4794475668325549,2018,1,0.6401886535926937,0.6350791100641406,0.0
2018-01-09,171.2337,171.734,170.1154,171.0179,21583997,21583997,-0.019619,-0.011,170.9923,"Jan 9, 18",1.4791634351520175,2018,1,0.6414066947565253,0.6349583689601727,0.0
2018-01-10,169.8701,170.9884,169.7131,170.9786,23959895,23959895,-0.039242,-0.023,170.3271,"Jan 10, 18",1.4785937221395116,2018,1,0.6329412465862876,0.6347162707261962,0.0
2018-01-11,171.2729,172.1545,171.1748,171.9498,18667729,18667729,0.971192,0.568,171.809,"Jan 11, 18",1.492672736840427,2018,1,0.6416500546628565,0.6406991156330161,0.0
2018-01-12,172.8327,173.9903,172.3128,173.7254,25418080,25418080,1.7756,1.033,173.3407,"Jan 12, 18",1.5184127476548264,2018,1,0.6513335439969257,0.651637274010847,0.0
2018-01-16,174.52,175.9817,172.7935,172.8425,29565947,29565947,-0.882903,-0.508,174.1399,"Jan 16, 18",1.5056137751677607,2018,1,0.6618085738426592,0.6461983800979235,1.0
2018-01-17,172.8033,175.8444,171.7438,175.6972,34386836,34386836,2.8547,1.652,173.8786,"Jan 17, 18",1.546996974577463,2018,1,0.6511510240671774,0.6637840754804387,1.0
2018-01-18,175.9621,176.6782,174.8634,175.8542,31193352,31193352,0.156959,0.089,175.9687,"Jan 18, 18",1.5492729273246246,2018,1,0.670761362641647,0.6647512363642635,1.0
2018-01-19,175.2166,176.1681,174.0394,175.0694,32425067,32425067,-0.7848,-0.446,175.0205,"Jan 19, 18",1.5378960628916776,2018,1,0.6661331787087399,0.6599166639972205,1.0
2018-01-22,173.9314,174.4023,173.2463,173.6371,27108551,27108551,-1.4323,-0.818,173.7484,"Jan 22, 18",1.517132705440977,2018,1,0.6581544503511646,0.6510933230169506,0.0
2018-01-23,173.9314,176.0308,173.4606,173.6764,32689146,32689146,0.03924,0.023,174.5969,"Jan 23, 18",1.5177024184534829,2018,1,0.6581544503511646,0.6513354212509271,1.0
2018-01-24,173.8824,173.9314,169.9093,170.91,51105090,51105090,-2.7664,-1.593,171.4901,"Jan 24, 18",1.4775992612576303,2018,1,0.6578502504682505,0.6342936768623083,2.0
2018-01-25,171.1895,171.6261,167.2901,167.859,41529004,41529004,-3.0509,-1.785,168.9927,"Jan 25, 18",1.433370396088261,2018,1,0.6411322940458151,0.6154987223619918,1.0
2018-01-26,168.7321,168.7321,166.829,168.2514,39143011,39143011,0.3924,0.234,167.7903,"Jan 26, 18",1.439058828304734,2018,1,0.6258763595096298,0.6179160085455132,1.0
2018-01-29,166.9271,166.9271,163.8958,164.7689,50640406,50640406,-3.4826,-2.07,165.1192,"Jan 29, 18",1.388574717209247,2018,1,0.614670629128815,0.5964629016797798,2.0
2018-01-30,162.3802,164.1901,161.5708,163.7977,46048185,46048185,-0.971191,-0.589,163.056,"Jan 30, 18",1.3744957025083318,2018,1,0.5864427424426506,0.5904800567729599,1.0
2018-01-31,163.6996,165.2414,163.3366,164.249,32478930,32478930,0.451261,0.275,164.1655,"Jan 31, 18",1.381037979417849,2018,1,0.5946337899021781,0.5932601822944259,1.0
2018-02-01,163.989,165.4164,163.5917,164.5923,47230787,47230787,0.343348,0.209,164.4178,"Feb 1, 18",1.3860146327815477,2018,2,0.5964304316596339,0.5953749996919869,2.0
2018-02-02,162.8461,163.6309,157.0582,157.4506,86593825,86593825,-7.1417,-4.339,159.6363,"Feb 2, 18",1.282484876511443,2018,2,0.5893351245946847,0.5513802679466867,4.0
2018-02-05,156.0772,160.7664,153.0361,153.5168,72738522,72738522,-3.9338,-2.498,157.4883,"Feb 5, 18",1.2254584885064383,2018,2,0.5473127044424979,0.527147035559487,3.0
2018-02-06,151.8884,160.6095,151.0741,159.9326,68243838,68243838,6.4157,4.179,156.5748,"Feb 6, 18",1.31846522503664,2018,2,0.5213079601659565,0.566670034275689,3.0
2018-02-07,159.9865,160.2955,156.0463,156.5089,51608580,51608580,-3.4237,-2.141,158.0175,"Feb 7, 18",1.2688335089827651,2018,2,0.5715822677542538,0.5455791507218594,2.0
2018-02-08,157.2446,157.9411,152.0846,152.2023,54390516,54390516,-4.3066,-2.752,155.9791,"Feb 8, 18",1.206402820441825,2018,2,0.554560111448904,0.5190493732551063,2.0
2018-02-09,154.7141,155.5218,147.9865,154.064,70672608,70672608,1.8617,1.223,152.5323,"Feb 9, 18",1.233390981138585,2018,2,0.5388503603526981,0.5305179300539392,3.0
2018-02-12,156.1226,161.4318,155.1475,160.2695,60819539,60819539,6.2055,4.028,159.0612,"Feb 12, 18",1.3233491007087343,2018,2,0.5475945549462591,0.5687454260066481,2.0
2018-02-13,159.5209,162.2789,159.2254,161.875,32549163,32549163,1.6056,1.002,160.8987,"Feb 13, 18",1.3466232544384702,2018,2,0.5686917480504824,0.5786357240893287,1.0
2018-02-14,160.5995,165.0271,160.4369,164.8596,40644933,40644933,2.9846,1.844,163.1069,"Feb 14, 18",1.389889551057448,2018,2,0.5753878703711177,0.5970216372986519,1.0
2018-02-15,167.2433,170.4938,166.4652,170.3953,51147171,51147171,5.5357,3.358,168.9189,"Feb 15, 18",1.470137905340661,2018,2,0.6166336495977423,0.6311229908310684,2.0
2018-02-16,169.7748,172.1979,169.1936,169.8437,40176091,40176091,-0.5516,-0.324,170.846,"Feb 16, 18",1.4621416280455366,2018,2,0.632349608854824,0.6277249911908277,1.0
2018-02-20,169.4694,171.6463,168.8489,169.2724,33930540,33930540,-0.5713,-0.336,170.3546,"Feb 20, 18",1.4538597694184434,2018,2,0.6304536365233555,0.6242056344205783,1.0
2018-02-21,170.2377,171.5084,168.445,168.5041,37471623,37471623,-0.768301,-0.454,170.3757,"Feb 21, 18",1.4427220974716628,2018,2,0.6352233665242307,0.6194727063502428,1.0
2018-02-22,169.2232,171.3409,169.1345,169.9127,30991940,30991940,1.4086,0.836,170.3446,"Feb 22, 18",1.4631418875331426,2018,2,0.628925187315734,0.6281500491588781,1.0
2018-02-23,171.0651,173.0154,170.9371,172.8677,33812360,33812360,2.955,1.739,172.0387,"Feb 23, 18",1.505979087328452,2018,2,0.6403599988328658,0.646353618660168,1.0
2018-02-26,173.7049,176.6993,173.567,176.2856,38162174,38162174,3.418,1.977,175.6961,"Feb 26, 18",1.5555267235993102,2018,2,0.6567483019127965,0.6674087727036396,1.0
2018-02-27,176.4137,177.773,175.4878,175.7143,38928125,38928125,-0.5713,-0.324,176.6045,"Feb 27, 18",1.5472448649722177,2018,2,0.6735649680931572,0.6638894159333903,1.0
2018-02-28,176.5713,177.9059,175.3794,175.4484,37782138,37782138,-0.26595,-0.151,176.6651,"Feb 28, 18",1.543390241816355,2018,2,0.674543374247183,0.6622514026912946,1.0
2018-03-01,175.8621,177.0785,170.0703,172.3752,48801970,48801970,-3.0732,-1.752,173.4477,"Mar 1, 18",1.4988395540292336,2018,3,0.6701405465540672,0.6433196904099531,2.0
2018-03-02,170.2082,173.6557,169.8634,173.567,38453950,38453950,1.1919,0.691,172.1466,"Mar 2, 18",1.516116499787626,2018,3,0.6350402257783948,0.650661488762453,1.0
2018-03-05,172.582,175.0741,171.9024,174.1679,28401366,28401366,0.60085,0.346,173.8736,"Mar 5, 18",1.5248274552383878,2018,3,0.6497771580653633,0.6543631892407356,0.0
2018-03-06,175.2415,175.5764,173.4882,174.0201,23788506,23788506,-0.147749,-0.085,174.3888,"Mar 6, 18",1.522684870422907,2018,3,0.6662877619145472,0.6534527027526509,0.0
2018-03-07,172.3161,173.2124,171.6561,172.4047,31703462,31703462,-1.6154,-0.928,172.4425,"Mar 7, 18",1.499267201201471,2018,3,0.6481264080884888,0.6435014180919455,1.0
2018-03-08,172.848,174.4634,172.4441,174.2861,23774107,23774107,1.8814,1.091,173.5459,"Mar 8, 18",1.5265409432302002,2018,3,0.6514285288583256,0.6550913320207872,0.0
2018-03-09,175.2908,177.3002,174.7293,177.2805,32185162,32185162,2.9944,1.718,176.4584,"Mar 9, 18",1.569949305689447,2018,3,0.666593824245724,0.6735376157820943,1.0
2018-03-12,177.5858,179.6543,177.507,178.9944,32207081,32207081,1.7139,0.967,178.9323,"Mar 12, 18",1.5947948815707265,2018,3,0.6808415534556798,0.6840956860928425,1.0
2018-03-13,179.8513,180.7477,176.5516,177.2706,31693529,31693529,-1.7238,-0.963,178.8624,"Mar 13, 18",1.569805790197747,2018,3,0.6949061419197994,0.6734766292040697,1.0
2018-03-14,177.6154,177.8124,175.143,175.7636,29368356,29368356,-1.5071,-0.85,176.0806,"Mar 14, 18",1.5479595431278548,2018,3,0.6810253150176032,0.6641931167714321,1.0
2018-03-15,175.8227,177.5366,175.3992,175.9704,22743798,22743798,0.20685,0.118,176.3765,"Mar 15, 18",1.550957422287811,2018,3,0.6698959450155608,0.6654670586235022,0.0
2018-03-16,175.9704,176.4334,174.9559,175.3499,39404688,39404688,-0.620551,-0.353,175.6634,"Mar 16, 18",1.5419623351565117,2018,3,0.6708128903769162,0.6616446170412515,1.0
2018-03-19,174.6604,174.8081,171.0553,172.6707,33446771,33446771,-2.6792,-1.528,172.6019,"Mar 19, 18",1.5031232740087646,2018,3,0.6626801996296212,0.645140047360082,1.0
2018-03-20,172.6116,174.1482,172.3161,172.6116,19649350,19649350,-0.0591,-0.034,173.0977,"Mar 20, 18",1.5022665300128584,2018,3,0.649960919627287,0.6447759759700563,0.0
2018-03-21,172.4146,172.4638,168.6913,168.7011,37054935,37054935,-3.9105,-2.265,170.5429,"Mar 21, 18",1.44557791079135,2018,3,0.6487379119347548,0.6206862776503288,1.0
2018-03-22,167.4502,170.09,166.0712,166.3174,41490767,41490767,-2.3837,-1.413,167.6146,"Mar 22, 18",1.411022569623134,2018,3,0.6179181180829447,0.6060020649192882,1.0
2018-03-23,165.8643,167.3714,162.466,162.466,41028784,41028784,-3.8514,-2.316,165.067,"Mar 23, 18",1.355190694397532,2018,3,0.6080725957500172,0.5822764379895867,1.0
2018-03-26,165.5491,170.5037,163.9436,170.1786,37541236,37541236,7.7126,4.747,167.4898,"Mar 26, 18",1.4669965106890046,2018,3,0.6061157834419659,0.6297880624009737,1.0
2018-03-27,171.075,172.5229,164.4163,165.8151,40922579,40922579,-4.3636,-2.564,168.9648,"Mar 27, 18",1.4037409704836472,2018,3,0.6404214596255361,0.6029077661170893,1.0
2018-03-28,164.7414,167.4699,162.7123,163.9829,41668545,41668545,-1.8321,-1.105,164.6825,"Mar 28, 18",1.3771804569591242,2018,3,0.601101451902584,0.5916209370002489,1.0
2018-03-29,165.2881,169.1739,164.3966,165.2635,38398505,38398505,1.2805,0.781,166.6708,"Mar 29, 18",1.395744693188523,2018,3,0.6044954534533826,0.5995097664768485,1.0
2018-04-02,165.362,166.4061,162.0031,164.1799,37586791,37586791,-1.0835,-0.656,163.8417,"Apr 2, 18",1.3800362702788114,2018,4,0.6049542365421041,0.5928345083003349,1.0
2018-04-03,165.1256,166.2145,162.4069,165.8643,30278046,30278046,1.6844,1.026,164.397,"Apr 3, 18",1.4044541989878532,2018,4,0.6034866273110655,0.6032108509290904,1.0
2018-04-04,162.4069,169.43,162.2986,169.036,34605489,34605489,3.1717,1.912,166.6399,"Apr 4, 18",1.4504327934348185,2018,4,0.5866085003380345,0.6227493488604751,1.0
2018-04-05,169.9915,171.6171,169.499,170.2082,26933197,26933197,1.1722,0.693,170.6384,"Apr 5, 18",1.4674256075126737,2018,4,0.6336949173166094,0.6299704061090071,0.0
2018-04-06,168.4056,169.893,165.6772,165.8545,35005290,35005290,-4.3537,-2.558,167.3086,"Apr 6, 18",1.4043121331475843,2018,4,0.6238493949836819,0.6031504803771065,1.0
2018-04-09,167.332,170.4938,167.2975,167.4994,29017718,29017718,1.645,0.992,168.9819,"Apr 9, 18",1.428157449541258,2018,4,0.6171843134674255,0.6132834927198043,0.0
2018-04-10,170.4052,171.3902,168.9572,170.6514,28614241,28614241,3.152,1.882,170.4165,"Apr 10, 18",1.473850462656254,2018,4,0.636263233470927,0.6327006335211802,0.0
2018-04-11,169.6467,171.3145,169.1247,169.8536,22431640,22431640,-0.797851,-0.468,170.1497,"Apr 11, 18",1.4622851435372364,2018,4,0.6315543434466344,0.6277859777688523,0.0
2018-04-12,170.809,172.3752,170.4446,171.5281,22889285,22889285,1.6745,0.986,171.744,"Apr 12, 18",1.4865595567545782,2018,4,0.638770088832574,0.6381013338195832,0.0
2018-04-13,172.1585,173.2026,171.2424,172.1092,25124255,25124255,0.581152,0.339,172.2528,"Apr 13, 18",1.4949834812219398,2018,4,0.647148001934463,0.6416810611418166,0.0
2018-04-16,172.4048,173.5473,172.2078,173.1829,21578420,21578420,1.0736,0.624,172.9962,"Apr 16, 18",1.5105483886399511,2018,4,0.6486770719581719,0.6482953327403055,0.0
2018-04-17,173.8428,176.2526,173.764,175.5666,26605442,26605442,2.3837,1.376,175.2953,"Apr 17, 18",1.5451037298081671,2018,4,0.6576044072975691,0.6629795454713461,0.0
2018-04-18,175.143,176.1379,174.227,175.1726,20754538,20754538,-0.394,-0.224,175.2678,"Apr 18, 18",1.5393921031687927,2018,4,0.6656762580682811,0.6605524028711741,0.0
2018-04-19,172.3259,172.7593,170.0703,170.2082,34808800,34808800,-4.9644,-2.834,171.0202,"Apr 19, 18",1.4674256075126737,2018,4,0.6481872480650714,0.6299704061090071,1.0
2018-04-20,168.0362,168.6503,162.9487,163.2343,65491140,65491140,-6.9738,-4.097,164.5513,"Apr 20, 18",1.3663283663443122,2018,4,0.6215561003561623,0.587009366059922,3.0
2018-04-23,164.3324,164.4163,161.6288,162.7615,36515477,36515477,-0.4728,-0.29,163.0985,"Apr 23, 18",1.3594744143770632,2018,4,0.5985623141043829,0.5840967949397158,1.0
2018-04-24,163.1851,163.8352,158.8019,160.496,33692017,33692017,-2.2655,-1.392,161.1475,"Apr 24, 18",1.3266325612006593,2018,4,0.5914396911315802,0.5701407249887268,1.0
2018-04-25,160.1808,162.9388,159.974,161.1954,28382084,28382084,0.699351,0.436,161.7548,"Apr 25, 18",1.3367714233112649,2018,4,0.5727885134124212,0.5744492111170524,0.0
2018-04-26,161.6583,163.2442,160.9196,161.7568,27963014,27963014,0.561451,0.348,161.9469,"Apr 26, 18",1.3449097664466578,2018,4,0.5819610711064123,0.5779075813092771,0.0
2018-04-27,161.5401,161.8652,158.2207,159.8853,35655839,35655839,-1.8715,-1.157,159.8271,"Apr 27, 18",1.3177795399096286,2018,4,0.581227266490893,0.5663786539584601,1.0
2018-04-30,159.6984,164.7513,159.4125,162.7812,42427424,42427424,2.8959,1.811,163.0668,"Apr 30, 18",1.3597599957090318,2018,4,0.5697936966059364,0.5842181520697244,1.0
2018-05-01,163.9142,166.6622,162.7911,166.5637,53569376,53569376,3.7824,2.324,165.1212,"May 1, 18",1.414593061098459,2018,5,0.5959660612261242,0.6075193370574161,2.0
2018-05-02,172.5968,175.0839,171.1932,173.9216,66539371,66539371,7.358,4.418,173.4516,"May 2, 18",1.5212569637630633,2018,5,0.6498690388463251,0.6528459171026079,3.0
2018-05-03,173.242,174.8377,171.8246,174.2368,34068180,34068180,0.3152,0.181,173.439,"May 3, 18",1.5258262650745626,2018,5,0.6538745442433896,0.6547876311827453,1.0
2018-05-04,175.5764,181.4864,175.4976,181.0727,56201317,56201317,6.8359,3.923,179.8283,"May 4, 18",1.6249229872677111,2018,5,0.6683668749918519,0.6968985552957294,2.0
2018-05-07,182.4025,184.8551,181.9789,182.3828,42451423,42451423,1.31,0.723,183.4405,"May 7, 18",1.6439148706693476,2018,5,0.7107444019461343,0.7049691124543217,1.0
2018-05-08,182.2153,183.4269,180.9102,183.2594,28402777,28402777,0.876652,0.481,182.4485,"May 8, 18",1.65662251511624,2018,5,0.7095822342301851,0.710369196726684,0.0
2018-05-09,183.7519,184.5892,182.4419,184.5498,23211241,23211241,1.2904,0.704,183.6196,"May 9, 18",1.6753288171859075,2018,5,0.7191216942319357,0.7183183967552677,0.0
2018-05-10,184.9241,187.5146,184.8354,187.1896,27989289,27989289,2.6398,1.43,186.4921,"May 10, 18",1.7135967156697174,2018,5,0.7263989004105458,0.7345802521764201,0.0
2018-05-11,187.3675,187.9311,185.3503,186.4776,26212221,26212221,-0.71199,-0.38,186.6339,"May 11, 18",1.703275197478766,2018,5,0.7415679206944699,0.7301941467669721,0.0
2018-05-14,186.8929,187.4071,185.7558,186.0425,20778772,20778772,-0.435071,-0.233,186.5451,"May 14, 18",1.6969677641011216,2018,5,0.7386215275428162,0.7275138174640917,0.0
2018-05-15,184.6879,184.9746,183.0267,184.3517,23695159,23695159,-1.6908,-0.909,184.0214,"May 15, 18",1.6724570577004758,2018,5,0.7249325328116825,0.7170980491687344,0.0
2018-05-16,183.9858,186.349,183.9166,186.0722,19183064,19183064,1.7205,0.933,185.5487,"May 16, 18",1.697398310576222,2018,5,0.7205737830607849,0.7276967771981657,0.0
2018-05-17,185.8942,186.794,184.2726,184.8955,17294029,17294029,-1.1767,-0.632,185.4943,"May 17, 18",1.6803402621839578,2018,5,0.7324214372761572,0.7204479987778043,0.0
2018-05-18,185.0933,185.7065,184.0451,184.2231,18297728,18297728,-0.672383,-0.364,184.8405,"May 18, 18",1.6705928059598067,2018,5,0.7274493212307307,0.7163058396804549,0.0
2018-05-21,185.8942,187.15,184.817,185.5283,18400787,18400787,1.3052,0.708,185.9709,"May 21, 18",1.689513656441309,2018,5,0.7324214372761572,0.7243462115630552,0.0
2018-05-22,186.265,186.7643,184.6879,185.0636,15240704,15240704,-0.464736,-0.25,185.4835,"May 22, 18",1.6827771262399955,2018,5,0.7347234233289027,0.7214835385521418,0.0
2018-05-23,184.2627,186.3886,183.6793,186.2502,20058415,20058415,1.1866,0.641,184.9748,"May 23, 18",1.6999786901239595,2018,5,0.7222928228072931,0.7287933035505277,0.0
2018-05-24,186.6556,186.7248,184.1242,186.0425,23233975,23233975,-0.207648,-0.111,185.6731,"May 24, 18",1.6969677641011216,2018,5,0.7371483309669894,0.7275138174640917,0.0
2018-05-25,186.1216,187.5257,185.5481,186.4677,17460963,17460963,0.425183,0.229,186.7562,"May 25, 18",1.7031316819870663,2018,5,0.7338331730593135,0.7301331601889476,0.0
2018-05-29,185.4987,186.6358,184.7768,185.7953,22514075,22514075,-0.672382,-0.361,185.5717,"May 29, 18",1.6933842257629153,2018,5,0.7299661096497791,0.7259910010915981,0.0
2018-05-30,185.6173,185.8942,184.6879,185.3998,18690547,18690547,-0.39552,-0.213,185.1821,"May 30, 18",1.687650854352071,2018,5,0.7307023975296487,0.7235546181008163,0.0
2018-05-31,185.1229,186.1216,184.055,184.7768,27482793,27482793,-0.622944,-0.336,185.027,"May 31, 18",1.678619525934989,2018,5,0.7276330827926543,0.7197167758675496,0.0
2018-06-01,185.8855,188.1289,185.647,188.1091,23442510,23442510,3.3323,1.803,187.3712,"Jun 1, 18",1.7269262605806437,2018,6,0.7323674262765376,0.7402446116202225,0.0
2018-06-04,189.4885,191.2535,189.2067,189.6813,26266174,26266174,1.5722,0.836,190.0903,"Jun 4, 18",1.7497176803837515,2018,6,0.7547354299120366,0.7499297730313655,0.0
2018-06-05,190.9025,191.7677,190.2054,191.1447,21565963,21565963,1.4634,0.772,191.0338,"Jun 5, 18",1.770931879429591,2018,6,0.7635137693904146,0.7589446981102785,0.0
2018-06-06,191.4611,191.9061,189.7703,191.8072,20933619,20933619,0.662496,0.347,191.0838,"Jun 6, 18",1.7805358201620418,2018,6,0.7669816480556351,0.7630258706296033,0.0
2018-06-07,191.9654,192.0247,190.1806,191.293,21347180,21347180,-0.514176,-0.268,191.1247,"Jun 7, 18",1.773081712502229,2018,6,0.7701124235852999,0.7598582647285667,0.0
2018-06-08,189.0287,189.8494,187.6444,189.5527,26656799,26656799,-1.7403,-0.91,188.8077,"Jun 8, 18",1.7478534286430825,2018,6,0.7518809175413448,0.749137563543086,0.0
2018-06-11,189.2067,189.8197,188.0794,189.088,18308460,18308460,-0.464737,-0.245,189.0454,"Jun 11, 18",1.7411168984417695,2018,6,0.7529859701772369,0.7462748905321726,0.0
2018-06-12,189.2413,190.4535,189.0089,190.1262,16911141,16911141,1.0382,0.549,189.6411,"Jun 12, 18",1.756167179601665,2018,6,0.7532007725435395,0.7526704728862299,0.0
2018-06-13,190.2647,190.7195,188.3069,188.5639,21638393,21638393,-1.5623,-0.822,189.4284,"Jun 13, 18",1.7335192752902562,2018,6,0.7595542043838308,0.7430462980531112,0.0
2018-06-14,189.4044,189.4242,188.0893,188.6628,21610074,21610074,0.098879,0.052,188.7545,"Jun 14, 18",1.7349529805558253,2018,6,0.7542133235823821,0.7436555478073169,0.0
2018-06-15,187.9015,188.03,186.1513,186.7248,61719160,61719160,-1.938,-1.027,186.9615,"Jun 15, 18",1.7068587358169724,2018,6,0.7448830786021458,0.7317169631394658,2.0
2018-06-18,185.7755,187.1005,185.1031,186.6259,18484865,18484865,-0.098879,-0.053,186.4888,"Jun 18, 18",1.7054250305514038,2018,6,0.7316845285801998,0.7311077133852603,0.0
